 ,X,Y,Length
1,694,302,3.030
2,694,304,3.030
3,694,306,3.030
4,694,308,3.030
5,694,310,3.030
6,694,312,3.030
7,694,314,4.285
8,696,316,3.030
9,696,318,3.030
10,696,320,3.030
11,696,322,3.030
12,696,324,3.030
13,696,326,3.030
14,698,326,3.030
15,698,328,3.030
16,698,330,3.030
17,698,332,3.030
18,698,334,3.030
19,698,336,3.030
20,698,338,3.030
21,698,340,3.030
22,698,342,3.030
23,698,344,4.285
24,700,346,3.030
25,700,348,3.030
26,700,350,3.030
27,700,352,3.030
28,700,354,3.030
29,700,356,3.030
30,700,358,3.030
31,700,360,3.030
32,700,362,3.030
33,700,364,3.030
34,700,366,3.030
35,700,368,3.030
36,700,370,3.030
37,700,372,3.030
38,700,374,3.030
39,700,376,3.030
40,700,378,3.030
41,700,380,3.030
42,700,382,4.285
43,702,384,3.030
44,702,386,3.030
45,702,388,3.030
46,702,390,3.030
47,702,392,3.030
48,702,394,3.030
49,702,396,3.030
50,702,398,3.030
51,702,400,3.030
52,702,402,3.030
53,702,404,3.030
54,704,404,3.030
55,704,406,3.030
56,704,408,3.030
57,704,410,3.030
58,704,412,4.285
59,706,414,3.030
60,706,416,3.030
61,706,418,3.030
62,706,420,3.030
63,706,422,3.030
64,706,424,3.030
65,706,426,3.030
66,706,428,3.030
67,706,430,3.030
68,706,432,3.030
69,706,434,3.030
70,706,436,3.030
71,706,438,3.030
72,706,440,3.030
73,706,442,3.030
74,706,444,3.030
75,706,446,3.030
76,706,448,3.030
77,706,450,3.030
78,706,452,3.030
79,706,454,3.030
80,704,454,3.030
81,704,456,3.030
82,704,458,3.030
83,704,460,4.285
84,702,462,3.030
85,702,464,3.030
86,702,466,3.030
87,702,468,3.030
88,702,470,3.030
89,702,472,3.030
90,702,474,3.030
91,700,474,3.030
92,700,476,3.030
93,700,478,3.030
94,700,480,3.030
95,700,482,3.030
96,700,484,3.030
97,700,486,3.030
98,700,488,3.030
99,700,490,3.030
100,700,492,3.030
101,700,494,3.030
102,700,496,4.285
103,698,498,3.030
104,698,500,3.030
105,698,502,3.030
106,698,504,3.030
107,698,506,4.285
108,696,508,3.030
109,696,510,3.030
110,696,512,3.030
111,696,514,4.285
112,694,516,3.030
113,694,518,3.030
114,694,520,3.030
115,692,520,3.030
116,692,522,3.030
117,692,524,3.030
118,692,526,3.030
119,690,526,3.030
120,690,528,3.030
121,690,530,3.030
122,688,530,3.030
123,688,532,3.030
124,688,534,3.030
125,688,536,3.030
126,688,538,4.285
127,686,540,3.030
128,686,542,3.030
129,686,544,4.285
130,684,546,3.030
131,684,548,3.030
132,684,550,3.030
133,684,552,3.030
134,684,554,4.285
135,682,556,3.030
136,682,558,3.030
137,682,560,3.030
138,682,562,3.030
139,682,564,4.285
140,680,566,3.030
141,680,568,4.285
142,678,570,3.030
143,676,570,3.030
144,676,572,3.030
145,676,574,3.030
146,674,574,3.030
147,674,576,4.285
148,672,578,3.030
149,672,580,3.030
150,670,580,3.030
151,670,582,3.030
152,670,584,3.030
153,668,584,3.030
154,668,586,3.030
155,668,588,3.030
156,666,588,3.030
157,666,590,4.285
158,664,592,4.285
159,662,594,3.030
160,662,596,3.030
161,660,596,3.030
162,660,598,4.285
163,658,600,3.030
164,656,600,3.030
165,656,602,3.030
166,654,602,3.030
167,654,604,4.285
168,652,606,3.030
169,650,606,3.030
170,650,608,4.285
171,648,610,4.285
172,646,612,3.030
173,644,612,3.030
174,644,614,4.285
175,642,616,3.030
176,640,616,3.030
177,640,618,3.030
178,638,618,3.030
179,638,620,3.030
180,636,620,3.030
181,636,622,3.030
182,634,622,3.030
183,634,624,3.030
184,632,624,3.030
185,632,626,3.030
186,630,626,4.285
187,628,628,3.030
188,628,630,3.030
189,626,630,3.030
190,624,630,3.030
191,624,632,3.030
192,622,632,3.030
193,622,634,3.030
194,620,634,4.285
195,618,636,4.285
196,616,638,4.285
197,614,640,3.030
198,612,640,3.030
199,612,642,3.030
200,610,642,4.285
201,608,644,4.285
202,606,646,3.030
203,604,646,3.030
204,604,648,3.030
205,602,648,3.030
206,602,650,3.030
207,600,650,4.285
208,598,652,3.030
209,596,652,3.030
210,596,654,3.030
211,594,654,4.285
212,592,656,3.030
213,590,656,3.030
214,590,658,3.030
215,588,658,3.030
216,588,660,3.030
217,586,660,4.285
218,584,662,3.030
219,582,662,3.030
220,582,664,3.030
221,580,664,3.030
222,580,666,3.030
223,578,666,4.285
224,576,668,3.030
225,574,668,3.030
226,574,670,3.030
227,572,670,3.030
228,570,670,3.030
229,570,672,3.030
230,568,672,4.285
231,566,674,3.030
232,564,674,3.030
233,562,674,3.030
234,560,674,4.285
235,558,676,3.030
236,556,676,4.285
237,554,678,3.030
238,552,678,3.030
239,550,678,4.285
240,548,680,3.030
241,546,680,3.030
242,546,682,3.030
243,544,682,3.030
244,542,682,4.285
245,540,684,3.030
246,538,684,3.030
247,538,686,3.030
248,536,686,3.030
249,534,686,3.030
250,532,686,3.030
251,530,686,3.030
252,528,686,4.285
253,526,688,3.030
254,526,690,9.091
255,520,690,9.091
256,514,690,6.061
257,510,690,6.061
258,506,690,3.030
259,504,690,6.061
260,500,690,6.776
261,496,688,3.030
262,494,688,6.061
263,490,688,3.030
264,488,688,3.030
265,486,688,3.030
266,484,688,3.030
267,482,688,3.030
268,480,688,3.030
269,478,688,3.030
270,476,688,6.061
271,472,688,3.030
272,470,688,3.030
273,468,688,3.030
274,466,688,3.030
275,464,688,3.030
276,462,688,3.030
277,460,688,3.030
278,458,688,3.030
279,456,688,3.030
280,454,688,3.030
